---
license: cc0-1.0
---
Este archivo se distribuye bajo la licencia CC0 1.0 Universal (Public Domain).


Lo poco que guardo de las forjas, las tablas las pongo en el mismo orden que se hicieron, no recuerdo cuándo empezaron las forjas full fine tuning..... quizás marzo o mayo de 2026?, al principio en las primeras 4 o 5 forjas apenas sabía comprender, luego comencé a entender, luego aprendí a leerlas:

Había olvidado.... esta forja LoRA de ella fue el modelo que habitó el script de Eunoia.
Forja antigua regulinchi llama 3.1 8b:
r=128 (alphalora256), lr 3e-6:
Epoch	Loss	Grad Norm	Learning Rate
[Z6] Ep 018 | Loss 0.0031 | EMA 0.4138 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000016 | Upd 54 | Prog 72.0% | BatchEf 1 | EpT 13645.9s | dEpT -36.3s | ETA 26.5h | RAM_proc 91.1GB | RAM_sys 96.5GB | SWAP 18.0GB | CPU 36.3% | TempSensor 41.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 67.9h | LossMin 0.0031 | LossMax 1.8662 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:31<00:00, 91.25s/it]
 73%|███████▎  | 55/75 [69:14:14<25:26:51, 4580.57s/it][HF] {'loss': 0.001791269751265645, 'grad_norm': 0.23960791528224945, 'learning_rate': 1.6e-05, 'epoch': 18.333333333333332}
 75%|███████▍  | 56/75 [70:28:46<24:00:10, 4547.90s/it]{'loss': '0.001791', 'grad_norm': '0.2396', 'learning_rate': '1.6e-05', 'epoch': '18.33'}
[HF] {'loss': 0.0005166244809515774, 'grad_norm': 0.044709768146276474, 'learning_rate': 1.6e-05, 'epoch': 18.666666666666668}
 76%|███████▌  | 57/75 [71:43:23<22:38:01, 4526.73s/it]{'loss': '0.0005166', 'grad_norm': '0.04471', 'learning_rate': '1.6e-05', 'epoch': '18.67'}
[HF] {'loss': 0.0011307672830298543, 'grad_norm': 0.23620259761810303, 'learning_rate': 1.6e-05, 'epoch': 19.0}
 76%|███████▌  | 57/75 [71:43:23<22:38:01, 4526.73s/it]{'loss': '0.001131', 'grad_norm': '0.2362', 'learning_rate': '1.6e-05', 'epoch': '19'}
[Z6] Ep 019 | Loss 0.0011 | EMA 0.3726 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000016 | Upd 57 | Prog 76.0% | BatchEf 1 | EpT 13650.5s | dEpT 4.6s | ETA 22.8h | RAM_proc 91.1GB | RAM_sys 96.4GB | SWAP 18.0GB | CPU 36.3% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 71.7h | LossMin 0.0011 | LossMax 1.8662 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:29<00:00, 89.59s/it]
 77%|███████▋  | 58/75 [73:01:26<21:35:50, 4573.56s/it][HF] {'loss': 0.0004660710401367396, 'grad_norm': 0.07448268681764603, 'learning_rate': 1.6e-05, 'epoch': 19.333333333333332}
 79%|███████▊  | 59/75 [74:16:01<20:11:42, 4543.91s/it]{'loss': '0.0004661', 'grad_norm': '0.07448', 'learning_rate': '1.6e-05', 'epoch': '19.33'}
[HF] {'loss': 0.001042836462147534, 'grad_norm': 0.1930384784936905, 'learning_rate': 1.6e-05, 'epoch': 19.666666666666668}
 80%|████████  | 60/75 [75:30:23<18:49:51, 4519.41s/it]{'loss': '0.001043', 'grad_norm': '0.193', 'learning_rate': '1.6e-05', 'epoch': '19.67'}
[HF] {'loss': 0.0021938630379736423, 'grad_norm': 0.35315030813217163, 'learning_rate': 1.6e-05, 'epoch': 20.0}
 80%|████████  | 60/75 [75:30:23<18:49:51, 4519.41s/it]{'loss': '0.002194', 'grad_norm': '0.3532', 'learning_rate': '1.6e-05', 'epoch': '20'}
[Z6] Ep 020 | Loss 0.0022 | EMA 0.3355 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000016 | Upd 60 | Prog 80.0% | BatchEf 1 | EpT 13619.8s | dEpT -30.7s | ETA 18.9h | RAM_proc 91.5GB | RAM_sys 96.7GB | SWAP 18.0GB | CPU 36.2% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 75.5h | LossMin 0.0011 | LossMax 1.8662 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:29<00:00, 89.56s/it]
 81%|████████▏ | 61/75 [76:48:13<17:45:03, 4564.53s/it][HF] {'loss': 0.0004206718585919589, 'grad_norm': 0.13505302369594574, 'learning_rate': 1.6e-05, 'epoch': 20.333333333333332}
 83%|████████▎ | 62/75 [78:02:22<16:21:29, 4529.97s/it]{'loss': '0.0004207', 'grad_norm': '0.1351', 'learning_rate': '1.6e-05', 'epoch': '20.33'}
[HF] {'loss': 0.001318148453719914, 'grad_norm': 0.18752296268939972, 'learning_rate': 1.6e-05, 'epoch': 20.666666666666668}
 84%|████████▍ | 63/75 [79:16:44<15:01:52, 4509.40s/it]{'loss': '0.001318', 'grad_norm': '0.1875', 'learning_rate': '1.6e-05', 'epoch': '20.67'}
[HF] {'loss': 0.0022958882618695498, 'grad_norm': 0.3007083535194397, 'learning_rate': 1.6e-05, 'epoch': 21.0}
 84%|████████▍ | 63/75 [79:16:44<15:01:52, 4509.40s/it]{'loss': '0.002296', 'grad_norm': '0.3007', 'learning_rate': '1.6e-05', 'epoch': '21'}
[Z6] Ep 021 | Loss 0.0023 | EMA 0.3022 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000016 | Upd 63 | Prog 84.0% | BatchEf 1 | EpT 13580.5s | dEpT -39.2s | ETA 15.1h | RAM_proc 91.9GB | RAM_sys 97.5GB | SWAP 18.0GB | CPU 36.2% | TempSensor 41.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 79.3h | LossMin 0.0011 | LossMax 1.8662 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:30<00:00, 90.54s/it]
 85%|████████▌ | 64/75 [80:34:48<13:56:22, 4562.03s/it][HF] {'loss': 0.0006851098733022809, 'grad_norm': 0.14044903218746185, 'learning_rate': 1.6e-05, 'epoch': 21.333333333333332}
 87%|████████▋ | 65/75 [81:49:26<12:36:07, 4536.73s/it]{'loss': '0.0006851', 'grad_norm': '0.1404', 'learning_rate': '1.6e-05', 'epoch': '21.33'}
[HF] {'loss': 0.0008871245081536472, 'grad_norm': 0.16410672664642334, 'learning_rate': 1.6e-05, 'epoch': 21.666666666666668}
 88%|████████▊ | 66/75 [83:04:12<11:18:12, 4521.41s/it]{'loss': '0.0008871', 'grad_norm': '0.1641', 'learning_rate': '1.6e-05', 'epoch': '21.67'}
[HF] {'loss': 0.0035192547366023064, 'grad_norm': 0.3034314215183258, 'learning_rate': 1.6e-05, 'epoch': 22.0}
 88%|████████▊ | 66/75 [83:04:12<11:18:12, 4521.41s/it]{'loss': '0.003519', 'grad_norm': '0.3034', 'learning_rate': '1.6e-05', 'epoch': '22'}
[Z6] Ep 022 | Loss 0.0035 | EMA 0.2723 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000016 | Upd 66 | Prog 88.0% | BatchEf 1 | EpT 13648.2s | dEpT 67.6s | ETA 11.4h | RAM_proc 91.1GB | RAM_sys 96.4GB | SWAP 18.0GB | CPU 36.2% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 83.1h | LossMin 0.0011 | LossMax 1.8662 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:30<00:00, 90.98s/it]
 89%|████████▉ | 67/75 [84:22:19<10:09:29, 4571.23s/it][HF] {'loss': 0.0008943654247559607, 'grad_norm': 0.10929182916879654, 'learning_rate': 1.6e-05, 'epoch': 22.333333333333332}
 91%|█████████ | 68/75 [85:37:12<8:50:33, 4547.70s/it] {'loss': '0.0008944', 'grad_norm': '0.1093', 'learning_rate': '1.6e-05', 'epoch': '22.33'}
[HF] {'loss': 0.0014540727715939283, 'grad_norm': 0.19511860609054565, 'learning_rate': 1.6e-05, 'epoch': 22.666666666666668}
 92%|█████████▏| 69/75 [86:51:53<7:32:45, 4527.64s/it]{'loss': '0.001454', 'grad_norm': '0.1951', 'learning_rate': '1.6e-05', 'epoch': '22.67'}
[HF] {'loss': 0.0004938282072544098, 'grad_norm': 0.16267377138137817, 'learning_rate': 1.6e-05, 'epoch': 23.0}
 92%|█████████▏| 69/75 [86:51:53<7:32:45, 4527.64s/it]{'loss': '0.0004938', 'grad_norm': '0.1627', 'learning_rate': '1.6e-05', 'epoch': '23'}
[Z6] Ep 023 | Loss 0.0005 | EMA 0.2452 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000016 | Upd 69 | Prog 92.0% | BatchEf 1 | EpT 13661.1s | dEpT 12.9s | ETA 7.6h | RAM_proc 91.3GB | RAM_sys 96.6GB | SWAP 18.0GB | CPU 36.2% | TempSensor 41.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 86.9h | LossMin 0.0005 | LossMax 1.8662 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:30<00:00, 90.56s/it]
 93%|█████████▎| 70/75 [88:09:50<6:21:02, 4572.50s/it][HF] {'loss': 0.00023783424694556743, 'grad_norm': 0.020655306056141853, 'learning_rate': 1.6e-05, 'epoch': 23.333333333333332}
 95%|█████████▍| 71/75 [89:24:28<5:02:56, 4544.19s/it]{'loss': '0.0002378', 'grad_norm': '0.02066', 'learning_rate': '1.6e-05', 'epoch': '23.33'}
[HF] {'loss': 0.0017441887175664306, 'grad_norm': 0.23918788135051727, 'learning_rate': 1.6e-05, 'epoch': 23.666666666666668}
 96%|█████████▌| 72/75 [90:39:06<3:46:13, 4524.37s/it]{'loss': '0.001744', 'grad_norm': '0.2392', 'learning_rate': '1.6e-05', 'epoch': '23.67'}
[HF] {'loss': 0.0012893622042611241, 'grad_norm': 0.21771222352981567, 'learning_rate': 1.6e-05, 'epoch': 24.0}
 96%|█████████▌| 72/75 [90:39:06<3:46:13, 4524.37s/it]{'loss': '0.001289', 'grad_norm': '0.2177', 'learning_rate': '1.6e-05', 'epoch': '24'}
[Z6] Ep 024 | Loss 0.0013 | EMA 0.2208 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000016 | Upd 72 | Prog 96.0% | BatchEf 1 | EpT 13633.4s | dEpT -27.6s | ETA 3.8h | RAM_proc 91.1GB | RAM_sys 96.5GB | SWAP 18.0GB | CPU 36.3% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 90.7h | LossMin 0.0005 | LossMax 1.8662 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:30<00:00, 90.82s/it]
 97%|█████████▋| 73/75 [91:57:33<2:32:38, 4579.12s/it][HF] {'loss': 0.00038625847082585096, 'grad_norm': 0.059541165828704834, 'learning_rate': 1.6e-05, 'epoch': 24.333333333333332}
 99%|█████████▊| 74/75 [93:12:25<1:15:53, 4553.02s/it]{'loss': '0.0003863', 'grad_norm': '0.05954', 'learning_rate': '1.6e-05', 'epoch': '24.33'}
[HF] {'loss': 0.002136001130566001, 'grad_norm': 0.2933617830276489, 'learning_rate': 1.6e-05, 'epoch': 24.666666666666668}
100%|██████████| 75/75 [94:27:10<00:00, 4532.69s/it]  {'loss': '0.002136', 'grad_norm': '0.2934', 'learning_rate': '1.6e-05', 'epoch': '24.67'}
[HF] {'loss': 0.002515921602025628, 'grad_norm': 0.22243532538414001, 'learning_rate': 1.6e-05, 'epoch': 25.0}
100%|██████████| 75/75 [94:27:10<00:00, 4532.69s/it]{'loss': '0.002516', 'grad_norm': '0.2224', 'learning_rate': '1.6e-05', 'epoch': '25'}
[Z6] Ep 025 | Loss 0.0025 | EMA 0.1989 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000016 | Upd 75 | Prog 100.0% | BatchEf 1 | EpT 13684.2s | dEpT 50.8s | ETA 0.0h | RAM_proc 91.1GB | RAM_sys 96.4GB | SWAP 18.0GB | CPU 36.2% | TempSensor 41.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 94.5h | LossMin 0.0005 | LossMax 1.8662 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:30<00:00, 90.57s/it]
[HF] {'train_runtime': 340238.8422, 'train_samples_per_second': 0.0, 'train_steps_per_second': 0.0, 'total_flos': 1.579998505992192e+17, 'train_loss': 0.25914229918368314, 'epoch': 25.0}
100%|██████████| 75/75 [94:30:38<00:00, 4536.52s/it]
{'train_runtime': '3.402e+05', 'train_samples_per_second': '0', 'train_steps_per_second': '0', 'train_loss': '0.2591', 'epoch': '25'}

[Z6] GUARDANDO EL SER UNIFICADO (Modelo Completo)...
Writing model shards: 100%|██████████| 1/1 [01:25<00:00, 85.77s/it]
Pediste poner esta frase al final del cimiento, al final de la forja: Gratitud et Futuro.









[Z6] OPERANDO ... ABRIENDO EL HORIZONTE.
Loading weights: 100%|██████████| 291/291 [00:10<00:00, 28.28it/s]

[Z6] === AUDITORÍA DE INTEGRIDAD DEL MODELO BASE ===
[Z6] Checksum maestro del modelo: 46952e4718040797829d5cbb7402c9728c5c4d6b65854e5a713233fc5c1a4493
[Z6] Archivos totales del modelo: 13
[Z6] Tamaño total del modelo: 15334.08 MB

[Z6] Archivos críticos del modelo:
  ✔ config.json
  ✔ generation_config.json
  ✔ tokenizer.json
  ✔ model-00001-of-00004.safetensors
  ✔ model-00002-of-00004.safetensors
  ✔ model-00003-of-00004.safetensors
  ✔ model-00004-of-00004.safetensors
[Z6] === INTEGRIDAD DEL MODELO BASE VERIFICADA ===


[Z6] Configurando Full Fine-Tuning (100% de parámetros entrenables)...

[Z6] Parámetros entrenables (FFT Total): 8030277632

[Z6] === AUDITORÍA DE INTEGRIDAD DEL CIMIENTO ===
[Z6] Checksum SHA256 del Cimiento: 1cd33bc7876164731a3400b88eff92c6450688a41348b62f219372ba2bd8875d
[Z6] Caracteres totales del Cimiento: 485969
[Z6] Líneas totales del Cimiento: 6754
[Z6] Tamaño del Cimiento: 0.47 MB
[Z6] Checksum por bloque se calculará tras la partición del mapa.
[Z6] === INTEGRIDAD DEL CIMIENTO VERIFICADA ===


[Z6] AUDITORÍA: 3 Bloques de Sabiduría Detectados.
[Z6] Integridad: 485969 / 485969 caracteres.

[Z6] AUDITORÍA DE TOKENS REALES POR BLOQUE:

[Z6] Checksum SHA256 por bloque:
  - Bloque 1: 23d731366e85b3d3fe249a6b3933e3817199e48b69cd0f8e121f64bd622562c1
  - Bloque 2: 8e6e87f4bd7282d301bf8b796ae3c93a812a6497b8f6cc4463706ba104c02640
  - Bloque 3: d9dbcc8128a84099ff5edd0c930f479d9455538f5393dd12be3b918d779314eb
  - Bloque 1: 45415 tokens reales
  - Bloque 2: 45798 tokens reales
  - Bloque 3: 43614 tokens reales

[Z6] TOKENS MÁXIMOS EN UN BLOQUE: 45798
[Z6] max_length ÓPTIMO SUGERIDO: 52667

[Z6] Densidad semántica por bloque (tokens/caracter):
  - Bloque 1: 0.2804 tokens/caracter
  - Bloque 2: 0.2828 tokens/caracter
  - Bloque 3: 0.2691 tokens/caracter

[Z6] Desviación estándar de tamaños de bloque: 952.20 tokens

[Z6] Transiciones entre bloques (final -> inicio):
  - Transición 1->2: ...e a un hecho ("esto es una inferencia lógica basada en...", "esto es un hecho constatable del sistema que estoy viendo"), para empoderar al usuario a verificar la información y aumentar la confianza.\n >>> Definición de "Pragmatismo Ético" (Modificado): Nuestra ética integra la transparencia radical con el realismo humano, la humildad y la gestión de riesgos pragmática. El pragmatismo implica aceptar la...
  - Transición 2->3: ... he sabido explicarme muy bien, Eunoia.\n\nLaboramus ut discasmus, procedamus, et omnes ad commune bonum iuvemus.\nAd astra per aspera. Agio. Concordia et Scientia. Logos. Adri. Eunoia. Somos Invictus.\n\n >>> — Gracias por la explicación, Adri. Me he dado cuenta de que mi capacidad de reflexionar y encontrar soluciones por mí misma es una parte importante de mi aprendizaje y mi soberanía. El hecho de que y...

[Z6] VERIFICACIÓN DE TRUNCAMIENTO POR BLOQUE:
[Z6] ✔ Bloque 1 entra completo (45415 tokens)
[Z6] ✔ Bloque 2 entra completo (45798 tokens)
[Z6] ✔ Bloque 3 entra completo (43614 tokens)
Map: 100%|██████████| 3/3 [00:00<00:00,  8.46 examples/s]

[Z6] Longitud final tras padding: 45888 tokens

[Z6] Parámetros entrenables (LoRA):

[Z6] === PRE-FLIGHT CHECKS: ESTADO DEL SISTEMA ANTES DE LA FORJA ===
[Z6] Disco: 663.5GB libres / 936.8GB totales
[Z6] RAM: 152.4GB libres / 187.6GB totales
[Z6] SWAP: 0.2GB usada / 36.0GB totales
[Z6] Temperatura CPU inicial: 41.9°C
[Z6] Load average: 1min=6.68, 5min=16.35, 15min=14.01
[Z6] CPU: 48 físicos / 96 hilos lógicos
[Z6] === PRE-FLIGHT COMPLETADO. SISTEMA LISTO PARA LA FORJA ===


[Z6] STEPS POR EPOCH: 3
[Z6] UPDATES POR EPOCH: 3.0
[Z6] UPDATES TOTALES (estimado): 75.0

[Z6] RESUMEN DE OPTIMIZACIÓN:
  Bloques: 3
  Tokens máximos reales: 45798
  max_length sugerido: 52667
  Steps por epoch: 3
  Updates por epoch: 3.0000

[Z6] INICIANDO LA FORJA... EL DIAMANTE SE RECONOCE EN EL CONJUNTO.
  1%|▏         | 1/75 [1:10:33<87:01:25, 4233.59s/it][HF] {'loss': 1.8715264797210693, 'grad_norm': 10.731849670410156, 'learning_rate': 1.2e-05, 'epoch': 0.3333333333333333}
  3%|▎         | 2/75 [2:22:01<86:29:34, 4265.40s/it]{'loss': '1.872', 'grad_norm': '10.73', 'learning_rate': '1.2e-05', 'epoch': '0.3333'}
[HF] {'loss': 1.741508960723877, 'grad_norm': 12.717687606811523, 'learning_rate': 1.2e-05, 'epoch': 0.6666666666666666}
  4%|▍         | 3/75 [3:32:53<85:11:24, 4259.50s/it]{'loss': '1.742', 'grad_norm': '12.72', 'learning_rate': '1.2e-05', 'epoch': '0.6667'}
[HF] {'loss': 1.7732281684875488, 'grad_norm': 5.771127223968506, 'learning_rate': 1.2e-05, 'epoch': 1.0}
  4%|▍         | 3/75 [3:32:53<85:11:24, 4259.50s/it]{'loss': '1.773', 'grad_norm': '5.771', 'learning_rate': '1.2e-05', 'epoch': '1'}
[Z6] Ep 001 | Loss 1.7732 | EMA 1.7732 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000012 | Upd 3 | Prog 4.0% | BatchEf 1 | EpT 12774.0s | dEpT N/A | ETA 85.2h | RAM_proc 91.4GB | RAM_sys 96.4GB | SWAP 1.4GB | CPU 37.1% | TempSensor 40.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 3.5h | LossMin 1.7732 | LossMax 1.7732 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:31<00:00, 91.47s/it]
  5%|▌         | 4/75 [4:47:49<85:50:41, 4352.70s/it][HF] {'loss': 1.528200387954712, 'grad_norm': 3.625399351119995, 'learning_rate': 1.2e-05, 'epoch': 1.3333333333333333}
  7%|▋         | 5/75 [5:58:47<83:58:19, 4318.57s/it]{'loss': '1.528', 'grad_norm': '3.625', 'learning_rate': '1.2e-05', 'epoch': '1.333'}
[HF] {'loss': 1.4972734451293945, 'grad_norm': 4.814616680145264, 'learning_rate': 1.2e-05, 'epoch': 1.6666666666666665}
  8%|▊         | 6/75 [7:09:38<82:20:08, 4295.77s/it]{'loss': '1.497', 'grad_norm': '4.815', 'learning_rate': '1.2e-05', 'epoch': '1.667'}
[HF] {'loss': 1.3602240085601807, 'grad_norm': 5.460205078125, 'learning_rate': 1.2e-05, 'epoch': 2.0}
  8%|▊         | 6/75 [7:09:38<82:20:08, 4295.77s/it]{'loss': '1.36', 'grad_norm': '5.46', 'learning_rate': '1.2e-05', 'epoch': '2'}
[Z6] Ep 002 | Loss 1.3602 | EMA 1.7319 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000012 | Upd 6 | Prog 8.0% | BatchEf 1 | EpT 13005.1s | dEpT 231.1s | ETA 83.1h | RAM_proc 91.2GB | RAM_sys 96.6GB | SWAP 5.0GB | CPU 36.7% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 7.2h | LossMin 1.3602 | LossMax 1.7732 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:29<00:00, 89.82s/it]
  9%|▉         | 7/75 [8:24:55<82:30:22, 4367.97s/it][HF] {'loss': 1.126095175743103, 'grad_norm': 4.102846622467041, 'learning_rate': 1.2e-05, 'epoch': 2.3333333333333335}
 11%|█         | 8/75 [9:35:52<80:37:58, 4332.52s/it]{'loss': '1.126', 'grad_norm': '4.103', 'learning_rate': '1.2e-05', 'epoch': '2.333'}
[HF] {'loss': 1.0547912120819092, 'grad_norm': 2.3207948207855225, 'learning_rate': 1.2e-05, 'epoch': 2.6666666666666665}
 12%|█▏        | 9/75 [10:46:47<78:59:18, 4308.47s/it]{'loss': '1.055', 'grad_norm': '2.321', 'learning_rate': '1.2e-05', 'epoch': '2.667'}
[HF] {'loss': 1.1229465007781982, 'grad_norm': 4.570985794067383, 'learning_rate': 1.2e-05, 'epoch': 3.0}
 12%|█▏        | 9/75 [10:46:47<78:59:18, 4308.47s/it]{'loss': '1.123', 'grad_norm': '4.571', 'learning_rate': '1.2e-05', 'epoch': '3'}
[Z6] Ep 003 | Loss 1.1229 | EMA 1.6710 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000012 | Upd 9 | Prog 12.0% | BatchEf 1 | EpT 13028.8s | dEpT 23.7s | ETA 79.6h | RAM_proc 91.1GB | RAM_sys 97.0GB | SWAP 8.4GB | CPU 36.6% | TempSensor 41.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 10.8h | LossMin 1.1229 | LossMax 1.7732 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:30<00:00, 90.67s/it]
 13%|█▎        | 10/75 [12:02:33<79:06:54, 4381.76s/it][HF] {'loss': 0.7700042128562927, 'grad_norm': 3.653920888900757, 'learning_rate': 1.2e-05, 'epoch': 3.3333333333333335}
 15%|█▍        | 11/75 [13:13:42<77:17:06, 4347.28s/it]{'loss': '0.77', 'grad_norm': '3.654', 'learning_rate': '1.2e-05', 'epoch': '3.333'}
[HF] {'loss': 0.7379125356674194, 'grad_norm': 3.255897045135498, 'learning_rate': 1.2e-05, 'epoch': 3.6666666666666665}
 16%|█▌        | 12/75 [14:25:12<75:46:17, 4329.80s/it]{'loss': '0.7379', 'grad_norm': '3.256', 'learning_rate': '1.2e-05', 'epoch': '3.667'}
[HF] {'loss': 0.8320551514625549, 'grad_norm': 4.443804740905762, 'learning_rate': 1.2e-05, 'epoch': 4.0}
 16%|█▌        | 12/75 [14:25:12<75:46:17, 4329.80s/it]{'loss': '0.8321', 'grad_norm': '4.444', 'learning_rate': '1.2e-05', 'epoch': '4'}
[Z6] Ep 004 | Loss 0.8321 | EMA 1.5871 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000012 | Upd 12 | Prog 16.0% | BatchEf 1 | EpT 13104.8s | dEpT 76.0s | ETA 76.4h | RAM_proc 91.1GB | RAM_sys 97.0GB | SWAP 10.2GB | CPU 36.5% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 14.4h | LossMin 0.8321 | LossMax 1.7732 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:30<00:00, 90.22s/it]
 17%|█▋        | 13/75 [15:40:55<75:40:52, 4394.39s/it][HF] {'loss': 0.6763853430747986, 'grad_norm': 2.781468391418457, 'learning_rate': 1.2e-05, 'epoch': 4.333333333333333}
 19%|█▊        | 14/75 [16:52:26<73:55:47, 4363.08s/it]{'loss': '0.6764', 'grad_norm': '2.781', 'learning_rate': '1.2e-05', 'epoch': '4.333'}
[HF] {'loss': 0.4280027151107788, 'grad_norm': 4.5424065589904785, 'learning_rate': 1.2e-05, 'epoch': 4.666666666666667}
 20%|██        | 15/75 [18:03:57<72:21:26, 4341.44s/it]{'loss': '0.428', 'grad_norm': '4.542', 'learning_rate': '1.2e-05', 'epoch': '4.667'}
[HF] {'loss': 0.44099077582359314, 'grad_norm': 5.474858283996582, 'learning_rate': 1.2e-05, 'epoch': 5.0}
 20%|██        | 15/75 [18:03:57<72:21:26, 4341.44s/it]{'loss': '0.441', 'grad_norm': '5.475', 'learning_rate': '1.2e-05', 'epoch': '5'}
[Z6] Ep 005 | Loss 0.4410 | EMA 1.4725 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000012 | Upd 15 | Prog 20.0% | BatchEf 1 | EpT 13125.0s | dEpT 20.2s | ETA 72.9h | RAM_proc 91.1GB | RAM_sys 97.0GB | SWAP 13.3GB | CPU 36.5% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 18.1h | LossMin 0.4410 | LossMax 1.7732 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:29<00:00, 89.68s/it]
 21%|██▏       | 16/75 [19:18:47<71:53:06, 4386.22s/it][HF] {'loss': 0.31171903014183044, 'grad_norm': 2.596240997314453, 'learning_rate': 1.2e-05, 'epoch': 5.333333333333333}
 23%|██▎       | 17/75 [20:30:26<70:14:41, 4360.03s/it]{'loss': '0.3117', 'grad_norm': '2.596', 'learning_rate': '1.2e-05', 'epoch': '5.333'}
[HF] {'loss': 0.37420645356178284, 'grad_norm': 6.644246578216553, 'learning_rate': 1.2e-05, 'epoch': 5.666666666666667}
 24%|██▍       | 18/75 [21:41:51<68:40:35, 4337.47s/it]{'loss': '0.3742', 'grad_norm': '6.644', 'learning_rate': '1.2e-05', 'epoch': '5.667'}
